Value;;;
0;;;0,059307692
0,103;;;0,285
0,206;;;
0;;;
0;;;
0,285;;;
0;;;
0,161;;;
0;;;
0,028;;;
0;;;
0,003;;;
0;;;
0,082;;;
0,045;;;
0,119;;;
0;;;
0,101;;;
0;;;
0,113;;;
0;;;
0,142;;;
0,235;;;
0;;;
0,18;;;
0,113;;;
0;;;
0,035;;;
0,15;;;
0;;;
0,018;;;
0;;;
0;;;
0,02;;;
0,022;;;
0,128;;;
0,024;;;
0;;;
0;;;
